pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",12,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",12,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_scale,no_sel,no_samp",12,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",13,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",13,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",13,"(16, 4)",14593,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",13,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_scale,no_sel,no_samp",13,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",13,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",13,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",13,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",13,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",13,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",14,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",14,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",14,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",14,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,no_samp,no_scale",14,"(16, 4)",14593,0.0547827828234531,1.266446706776999,0.0066130456684814,0.0102085757074462,0.0994745424895813,0.0112570356472795,0.2884147988117741,0.172424623115578,0.1462523891809384
"ordinal_enc,most_freq_imp,no_scale,no_sel,no_samp",14,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",14,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",14,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",14,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",14,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",15,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0496995411442097,0.0561174767411424,0.0882406233013225,0.0152753108348133,0.251417769376181,0.1494323412089596,0.1286400366989973
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",15,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",15,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",15,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",15,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",15,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"loo_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",15,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",15,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",15,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",15,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",16,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",16,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",16,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",16,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",16,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",16,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",16,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",16,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"woe_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",16,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0496995411442097,0.0561174767411424,0.0882406233013225,0.0152753108348133,0.251417769376181,0.1494323412089596,0.1286400366989973
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",16,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",17,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",17,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",17,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",17,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",17,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",17,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"loo_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",17,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",17,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_samp,min_max_scale",17,"(16, 4)",14593,0.0768830833390167,1.3758509759133992,0.0502352593192128,0.0566531949161456,0.0884218155462945,0.015286171347316,0.2519578719956787,0.1497851442602822,0.1289100880087462
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",17,"(16, 4)",14593,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",18,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",18,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",18,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",18,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",18,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",18,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,no_sel,no_samp,min_max_scale",18,"(16, 4)",14593,0.0768830833390167,1.3758509759133992,0.0502352593192128,0.0566531949161456,0.0884218155462945,0.015286171347316,0.2519578719956787,0.1497851442602822,0.1289100880087462
"loo_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",18,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",18,"(16, 4)",14593,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,no_scale",18,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",19,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,no_scale",19,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",19,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",19,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_sel,no_scale,no_samp",19,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",19,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",19,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",19,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_sel,no_samp,min_max_scale",19,"(16, 4)",14593,0.0768830833390167,1.3758509759133992,0.0502352593192128,0.0566531949161456,0.0884218155462945,0.015286171347316,0.2519578719956787,0.1497851442602822,0.1289100880087462
"ordinal_enc,most_freq_imp,no_sel,over_samp,no_scale",19,"(16, 4)",14593,0.0773218375970491,1.237124862602344,0.0085020350652589,0.0322898384497908,0.1451420841854123,0.0305381831538624,0.2671992160872528,0.1653244020632373,0.1451420841854123
"woe_enc,most_freq_imp,no_sel,no_scale,no_samp",20,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",20,"(16, 4)",14593,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",20,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,most_freq_imp,no_sel,no_scale,no_samp",20,"(16, 4)",14593,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,no_scale",20,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",20,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",20,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",20,"(16, 4)",14593,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",20,"(16, 4)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"ordinal_enc,most_freq_imp,k_best_sel,over_samp,no_scale",20,"(16, 4)",14593,0.0773730337967005,1.2405033953884417,0.0081785431629643,0.0305523543388852,0.1464031612133605,0.0267419804301516,0.2728250681663258,0.1675961439395704,0.1464031612133605
"target_enc,median_imp,min_max_scale,k_best_sel,no_samp",0,"(20, 0)",14593,0.1227263625137667,2.455184012663238,0.1741087581666284,0.2483122402658289,0.2839282478709911,0.3434232250963127,0.6778287874696194,0.5677536231884059,0.3814501810558727
"loo_enc,most_freq_imp,k_best_sel,over_samp,min_max_scale",0,"(20, 0)",14593,0.1034679056664076,1.296834163990396,0.0313926496741353,0.0763858822990815,0.1277628663940013,0.0545761399013354,0.2099182004089979,0.1392025350776824,0.1277628663940012
"ordinal_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",0,"(20, 0)",14593,0.4021511523293797,-1.0,0.2405197972456005,0.2405197972456005,0.1212129523359438,0.0,0.2424259046718877,0.1379367014471741,0.1212129523359438
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",0,"(20, 0)",14593,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0,"(20, 0)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0,"(20, 0)",14593,0.105202631477675,1.300845542367183,0.0297749046390824,0.0778965335561974,0.1282634628493524,0.0577191822496325,0.2080159338786638,0.1393823783108089,0.1282634628493524
"woe_enc,mean_imp,no_sel,min_max_scale,no_samp",0,"(20, 0)",14593,0.1257503094396133,2.379639889196679,0.1693656323968628,0.252767131898763,0.2974270701213988,0.3902821316614424,0.6848501215230904,0.5844756987715863,0.3933453061603175
"count_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0,"(20, 0)",14593,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"loo_enc,most_freq_imp,under_samp,no_sel,quant_scale",0,"(20, 0)",14593,0.1226426199074784,1.3587700865814718,0.0535926259798372,0.1336665111220524,0.1842319571968674,0.1275689909341338,0.2602914866324601,0.1993979770398262,0.1842319571968674
"count_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0,"(20, 0)",14593,0.1226782840858738,1.3741972103261622,0.0509963243797875,0.1384572457634974,0.1975193847989093,0.1310635566237494,0.287574556918882,0.217067773287992,0.1975193847989093
"ordinal_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",1,"(20, 0)",14593,0.412895199362609,-1.0,0.2196525918133129,0.2196525918133129,0.1091133877936807,0.0,0.2182267755873615,0.1224773273977221,0.1091133877936807
"count_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",1,"(20, 0)",14593,0.1045437405514838,1.2985874994310072,0.0300683453603475,0.0782736584093331,0.1288439417177913,0.0582318763545406,0.2087636332651669,0.1400381264293789,0.1288439417177913
"loo_enc,median_imp,k_best_sel,over_samp,min_max_scale",1,"(20, 0)",14593,0.1957327592203283,1.5729472416997172,0.1833266650585744,0.3363413418737663,0.3307419478527608,0.3209777742043738,0.3580138036809815,0.3400180092658706,0.3307419478527607
"loo_enc,most_freq_imp,k_best_sel,no_scale,no_samp",1,"(20, 0)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,k_best_sel,over_samp,min_max_scale",1,"(20, 0)",14593,0.1034679056664076,1.296834163990396,0.0313926496741353,0.0763858822990815,0.1277628663940013,0.0545761399013354,0.2099182004089979,0.1392025350776824,0.1277628663940012
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",1,"(20, 0)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,under_samp,no_sel,quant_scale",1,"(20, 0)",14593,0.1226426199074784,1.3587700865814718,0.0535926259798372,0.1336665111220524,0.1842319571968674,0.1275689909341338,0.2602914866324601,0.1993979770398262,0.1842319571968674
"count_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",1,"(20, 0)",14593,0.105202631477675,1.300845542367183,0.0297749046390824,0.0778965335561974,0.1282634628493524,0.0577191822496325,0.2080159338786638,0.1393823783108089,0.1282634628493524
"ordinal_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",1,"(20, 0)",14593,0.4021511523293797,-1.0,0.2405197972456005,0.2405197972456005,0.1212129523359438,0.0,0.2424259046718877,0.1379367014471741,0.1212129523359438
"count_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",1,"(20, 0)",14593,0.1226782840858738,1.3741972103261622,0.0509963243797875,0.1384572457634974,0.1975193847989093,0.1310635566237494,0.287574556918882,0.217067773287992,0.1975193847989093
"ordinal_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",2,"(20, 0)",14593,0.1045087499020156,1.2983474092399183,0.0300351183422926,0.0783493993906233,0.1288822852760736,0.0583685463088549,0.2087146387184729,0.1400661215264663,0.1288822852760735
"count_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",2,"(20, 0)",14593,0.4128269714089427,-1.0,0.2197004112471307,0.2197004112471307,0.1091323757763974,0.0,0.2182647515527948,0.1225012712770992,0.1091323757763974
"count_enc,most_freq_imp,quant_scale,under_samp,k_best_sel",2,"(20, 0)",14593,0.1235896008908446,1.3739247944692403,0.0490340430457457,0.14309478786665,0.2069036085606264,0.1454954126149785,0.29348248042128,0.2265114178093052,0.2069036085606264
"ordinal_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",2,"(20, 0)",14593,0.4068348365782342,-1.0,0.231297707650919,0.231297707650919,0.1165473755964553,0.0,0.2330947511929106,0.1319324405432678,0.1165473755964553
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",2,"(20, 0)",14593,0.4132939720541024,-1.0,0.2197004112471308,0.2197004112471308,0.1091344855522549,0.0,0.2182689711045098,0.1225039080723036,0.1091344855522549
"loo_enc,most_freq_imp,k_best_sel,over_samp,min_max_scale",2,"(20, 0)",14593,0.1034679056664076,1.296834163990396,0.0313926496741353,0.0763858822990815,0.1277628663940013,0.0545761399013354,0.2099182004089979,0.1392025350776824,0.1277628663940012
"loo_enc,most_freq_imp,under_samp,no_sel,quant_scale",2,"(20, 0)",14593,0.1226426199074784,1.3587700865814718,0.0535926259798372,0.1336665111220524,0.1842319571968674,0.1275689909341338,0.2602914866324601,0.1993979770398262,0.1842319571968674
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",2,"(20, 0)",14593,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
