pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,most_freq_imp,no_sel,norm_scale,no_samp",17,"(16, 4)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",17,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,k_best_sel",17,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",17,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",17,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_sel,norm_scale,no_samp",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_sel,norm_scale,no_samp",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,k_best_sel",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,no_sel",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_sel,norm_scale,no_samp",18,"(16, 4)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",18,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_sel,norm_scale,no_samp",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_sel,norm_scale,no_samp",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_sel,norm_scale,no_samp",19,"(16, 4)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,no_sel",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,k_best_sel",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",19,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_sel,norm_scale,no_samp",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,no_sel",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,no_sel",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,k_best_sel,norm_scale,no_samp",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,median_imp,no_samp,norm_scale,k_best_sel",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,no_sel,norm_scale,no_samp",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",20,"(16, 4)",49824,0.19749172931599884,-1.0,0.6320191090783469,0.7657330513860389,0.2383025956284153,0.2489028871716884,0.21707081056466304,0.2333692116831649,0.2383025956284153
"count_enc,mean_imp,k_best_sel,no_samp,norm_scale",20,"(16, 4)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"onehot_enc,mean_imp,k_best_sel,quant_scale,no_samp",0,"(20, 0)",49824,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"woe_enc,median_imp,no_sel,under_samp,norm_scale",0,"(20, 0)",49824,0.3004934100564921,-1.0,0.4792144495412845,0.6974321935701062,0.3174798976608185,0.2936647139538208,0.3748629385964912,0.3367954742330029,0.31747989766081863
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0,"(20, 0)",49824,0.8484465426361715,0.1471877466318004,0.7002857128794739,1.585082680974958,0.22171966374269,0.2205353485490969,0.22359283625730986,0.2221317751562088,0.22171966374268992
"count_enc,median_imp,no_sel,over_samp,min_max_scale",0,"(20, 0)",49824,0.812867195249134,0.16570549814191446,0.6254466254666433,1.4343334369576215,0.20550147996357016,0.20503056409730336,0.2062556921675774,0.20567253091152493,0.20550147996357016
"onehot_enc,most_freq_imp,min_max_scale,no_sel,no_samp",0,"(20, 0)",49824,0.8415039353563907,0.07611106397934815,0.7259518840807976,1.4040145621434743,0.17283950617283966,0.21165644171779124,0.2485380116959064,0.2305389221556884,0.187110535902598
"count_enc,median_imp,over_samp,no_sel,max_abs_scale",0,"(20, 0)",49824,0.8155364847792295,0.16406185428577202,0.6262075459767623,1.4449434493480817,0.20618454007285975,0.20444851287790836,0.2090733151183971,0.2067957849168149,0.20618454007285975
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",0,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,under_samp,no_scale,k_best_sel",0,"(20, 0)",49824,0.7902570998129856,0.183617441104799,0.6214587352836949,1.3805981246620789,0.21260508040935688,0.21494153141143826,0.20805921052631596,0.21161706115628914,0.21260508040935688
"count_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0,"(20, 0)",49824,0.8953184161432404,0.05661079641282728,0.7993463794936415,1.6276939578412175,0.19416386083052767,0.2431610942249237,0.2719298245614038,0.2578241430700445,0.208824657271594
"ordinal_enc,median_imp,max_abs_scale,over_samp,no_sel",0,"(20, 0)",49824,0.8480126514356539,0.1353814932234712,0.7275830685029154,1.5665773111429917,0.2219518442622951,0.21340241866476015,0.2368510928961749,0.22532825610775034,0.2219518442622951
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",1,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,median_imp,over_samp,min_max_scale,no_sel",1,"(20, 0)",49824,0.8143740728847618,0.164619256824206,0.6272379231606405,1.4376790734455407,0.2052453324225864,0.2043763204352845,0.20668260473588346,0.20555854212738373,0.2052453324225864
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",1,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"count_enc,median_imp,no_samp,no_scale,no_sel",1,"(20, 0)",49824,0.8050646325712826,0.09717751918791782,0.7130763476001098,1.33273446725823,0.18406285072951767,0.23030303030303045,0.25730994152046804,0.24404761904761896,0.19787172850158186
"count_enc,median_imp,no_sel,over_samp,min_max_scale",1,"(20, 0)",49824,0.812867195249134,0.16570549814191446,0.6254466254666433,1.4343334369576215,0.20550147996357016,0.20503056409730336,0.2062556921675774,0.20567253091152493,0.20550147996357016
"count_enc,median_imp,over_samp,no_sel,max_abs_scale",1,"(20, 0)",49824,0.8155364847792295,0.16406185428577202,0.6262075459767623,1.4449434493480817,0.20618454007285975,0.20444851287790836,0.2090733151183971,0.2067957849168149,0.20618454007285975
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",1,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"ordinal_enc,median_imp,max_abs_scale,over_samp,no_sel",1,"(20, 0)",49824,0.8480126514356539,0.1353814932234712,0.7275830685029154,1.5665773111429917,0.2219518442622951,0.21340241866476015,0.2368510928961749,0.22532825610775034,0.2219518442622951
"woe_enc,median_imp,no_sel,under_samp,norm_scale",1,"(20, 0)",49824,0.3004934100564921,-1.0,0.4792144495412845,0.6974321935701062,0.3174798976608185,0.2936647139538208,0.3748629385964912,0.3367954742330029,0.31747989766081863
"count_enc,most_freq_imp,under_samp,no_scale,k_best_sel",1,"(20, 0)",49824,0.7902570998129856,0.183617441104799,0.6214587352836949,1.3805981246620789,0.21260508040935688,0.21494153141143826,0.20805921052631596,0.21161706115628914,0.21260508040935688
"woe_enc,most_freq_imp,no_sel,under_samp,no_scale",2,"(20, 0)",49824,0.7754794496874774,0.181281479424393,0.5668398334448949,1.2643587960974063,0.18978435672514626,0.1858896150188972,0.1958150584795323,0.19092118183150456,0.18978435672514626
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",2,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",2,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"woe_enc,median_imp,no_sel,under_samp,norm_scale",2,"(20, 0)",49824,0.3004934100564921,-1.0,0.4792144495412845,0.6974321935701062,0.3174798976608185,0.2936647139538208,0.3748629385964912,0.3367954742330029,0.31747989766081863
"count_enc,median_imp,no_sel,over_samp,min_max_scale",2,"(20, 0)",49824,0.812867195249134,0.16570549814191446,0.6254466254666433,1.4343334369576215,0.20550147996357016,0.20503056409730336,0.2062556921675774,0.20567253091152493,0.20550147996357016
"count_enc,most_freq_imp,under_samp,no_scale,k_best_sel",2,"(20, 0)",49824,0.7902570998129856,0.183617441104799,0.6214587352836949,1.3805981246620789,0.21260508040935688,0.21494153141143826,0.20805921052631596,0.21161706115628914,0.21260508040935688
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",2,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",2,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"ordinal_enc,median_imp,max_abs_scale,over_samp,no_sel",2,"(20, 0)",49824,0.8480126514356539,0.1353814932234712,0.7275830685029154,1.5665773111429917,0.2219518442622951,0.21340241866476015,0.2368510928961749,0.22532825610775034,0.2219518442622951
"count_enc,median_imp,over_samp,min_max_scale,no_sel",2,"(20, 0)",49824,0.8143740728847618,0.164619256824206,0.6272379231606405,1.4376790734455407,0.2052453324225864,0.2043763204352845,0.20668260473588346,0.20555854212738373,0.2052453324225864
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",3,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"woe_enc,most_freq_imp,no_sel,under_samp,no_scale",3,"(20, 0)",49824,0.7754794496874774,0.181281479424393,0.5668398334448949,1.2643587960974063,0.18978435672514626,0.1858896150188972,0.1958150584795323,0.19092118183150456,0.18978435672514626
"count_enc,most_freq_imp,under_samp,no_scale,no_sel",3,"(20, 0)",49824,0.7770891557250967,0.1794202154428618,0.5975551984486356,1.2992600667526821,0.2015487938596493,0.19666071692341866,0.20929276315789488,0.20308606834682413,0.20154879385964933
"woe_enc,most_freq_imp,no_sel,no_samp,norm_scale",3,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",3,"(20, 0)",49824,0.30046383892462625,-1.0,0.4806479357798167,0.6994051843956057,0.3191931652046782,0.2968424338076728,0.3739948830409357,0.3377010405300285,0.3191931652046782
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",3,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",3,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",3,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"woe_enc,median_imp,no_sel,under_samp,norm_scale",3,"(20, 0)",49824,0.3004934100564921,-1.0,0.4792144495412845,0.6974321935701062,0.3174798976608185,0.2936647139538208,0.3748629385964912,0.3367954742330029,0.31747989766081863
"count_enc,median_imp,over_samp,min_max_scale,no_sel",3,"(20, 0)",49824,0.8143740728847618,0.164619256824206,0.6272379231606405,1.4376790734455407,0.2052453324225864,0.2043763204352845,0.20668260473588346,0.20555854212738373,0.2052453324225864
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",4,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"woe_enc,median_imp,no_sel,under_samp,norm_scale",4,"(20, 0)",49824,0.3004934100564921,-1.0,0.4792144495412845,0.6974321935701062,0.3174798976608185,0.2936647139538208,0.3748629385964912,0.3367954742330029,0.31747989766081863
"woe_enc,most_freq_imp,no_sel,no_samp,norm_scale",4,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_sel,under_samp,no_scale",4,"(20, 0)",49824,0.7747558163980404,0.18059372523235515,0.5914859530653228,1.2874751855050008,0.20006396198830426,0.19530331923199984,0.2076937134502926,0.2015837510607145,0.20006396198830426
"woe_enc,most_freq_imp,no_samp,norm_scale,no_sel",4,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",4,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,under_samp,no_scale,no_sel",4,"(20, 0)",49824,0.7770891557250967,0.1794202154428618,0.5975551984486356,1.2992600667526821,0.2015487938596493,0.19666071692341866,0.20929276315789488,0.20308606834682413,0.20154879385964933
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",4,"(20, 0)",49824,0.30046383892462625,-1.0,0.4806479357798167,0.6994051843956057,0.3191931652046782,0.2968424338076728,0.3739948830409357,0.3377010405300285,0.3191931652046782
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",4,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",4,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",5,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"count_enc,median_imp,under_samp,norm_scale,k_best_sel",5,"(20, 0)",49824,0.20094748143845115,-1.0,0.6205561926605505,0.7547210095149963,0.24529422514619875,0.2505858920077479,0.2345120614035087,0.24274944796629036,0.2452942251461987
"woe_enc,most_freq_imp,no_sel,no_samp,norm_scale",5,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",5,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",5,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"count_enc,most_freq_imp,under_samp,no_scale,no_sel",5,"(20, 0)",49824,0.7770891557250967,0.1794202154428618,0.5975551984486356,1.2992600667526821,0.2015487938596493,0.19666071692341866,0.20929276315789488,0.20308606834682413,0.20154879385964933
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",5,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",5,"(20, 0)",49824,0.30046383892462625,-1.0,0.4806479357798167,0.6994051843956057,0.3191931652046782,0.2968424338076728,0.3739948830409357,0.3377010405300285,0.3191931652046782
"woe_enc,mean_imp,no_sel,no_samp,norm_scale",5,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3041526374859704,0.3585657370517931,0.529239766081872,0.4569983136593587,0.3465870961556899
"woe_enc,most_freq_imp,no_samp,norm_scale,no_sel",5,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"woe_enc,mean_imp,no_sel,no_samp,norm_scale",6,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3041526374859704,0.3585657370517931,0.529239766081872,0.4569983136593587,0.3465870961556899
"count_enc,median_imp,under_samp,norm_scale,k_best_sel",6,"(20, 0)",49824,0.20094748143845115,-1.0,0.6205561926605505,0.7547210095149963,0.24529422514619875,0.2505858920077479,0.2345120614035087,0.24274944796629036,0.2452942251461987
"woe_enc,most_freq_imp,no_sel,under_samp,norm_scale",6,"(20, 0)",49824,0.3016996647715791,-1.0,0.4787844036697249,0.6985511904980485,0.317297149122807,0.2951340641919166,0.3711622807017543,0.3353741906907996,0.3172971491228068
"woe_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",6,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",6,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"woe_enc,most_freq_imp,no_sel,no_samp,norm_scale",6,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,most_freq_imp,no_samp,no_scale,no_sel",6,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"woe_enc,most_freq_imp,no_samp,norm_scale,no_sel",6,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",6,"(20, 0)",49824,0.30046383892462625,-1.0,0.4806479357798167,0.6994051843956057,0.3191931652046782,0.2968424338076728,0.3739948830409357,0.3377010405300285,0.3191931652046782
"count_enc,most_freq_imp,no_sel,no_samp,no_scale",6,"(20, 0)",49824,0.8013169369349473,0.10457822705489787,0.7130763476001098,1.3365331377235674,0.18967452300785628,0.2417910447761197,0.25730994152046804,0.2496307237813884,0.20242546256351265
"woe_enc,most_freq_imp,no_samp,norm_scale,no_sel",7,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"woe_enc,most_freq_imp,k_best_sel,under_samp,norm_scale",7,"(20, 0)",49824,0.30046383892462625,-1.0,0.4806479357798167,0.6994051843956057,0.3191931652046782,0.2968424338076728,0.3739948830409357,0.3377010405300285,0.3191931652046782
"woe_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",7,"(20, 0)",49824,0.3025883253351885,-1.0,0.4807912844036701,0.7023025314144081,0.3186220760233918,0.2969203682914557,0.3716648391812865,0.3364451164079282,0.3186220760233918
"count_enc,median_imp,no_sel,no_samp,no_scale",7,"(20, 0)",49824,0.8050646325712826,0.09717751918791782,0.7130763476001098,1.33273446725823,0.18406285072951767,0.23030303030303045,0.25730994152046804,0.24404761904761896,0.19787172850158186
"count_enc,most_freq_imp,under_samp,norm_scale,k_best_sel",7,"(20, 0)",49824,0.2000228064063476,-1.0,0.6205561926605505,0.7536358189735937,0.2444947002923976,0.24821780786074116,0.2368877923976607,0.24267602924538775,0.24449470029239764
"count_enc,median_imp,under_samp,norm_scale,k_best_sel",7,"(20, 0)",49824,0.20094748143845115,-1.0,0.6205561926605505,0.7547210095149963,0.24529422514619875,0.2505858920077479,0.2345120614035087,0.24274944796629036,0.2452942251461987
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",7,"(20, 0)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"count_enc,mean_imp,no_sel,no_samp,norm_scale",7,"(20, 0)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"woe_enc,most_freq_imp,no_sel,no_samp,norm_scale",7,"(20, 0)",49824,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.3052749719416389,0.3599999999999997,0.5321637426900592,0.4594594594594596,0.34804908445978355
"count_enc,median_imp,no_samp,norm_scale,k_best_sel",7,"(20, 0)",49824,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
