pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,mean_imp,no_samp,k_best_sel,min_max_scale",14,"(16, 4)",44119,0.19705852264479332,0.1569006070233568,0.2780367376756606,0.36841292812874826,0.1701729062375233,0.2904518950437319,0.503379670960336,0.4157101057843802,0.283930935803793
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",14,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",14,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",15,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",15,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",15,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",15,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",15,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",15,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",15,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"onehot_enc,mean_imp,no_samp,k_best_sel,min_max_scale",15,"(16, 4)",44119,0.19705852264479332,0.1569006070233568,0.2780367376756606,0.36841292812874826,0.1701729062375233,0.2904518950437319,0.503379670960336,0.4157101057843802,0.283930935803793
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",15,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",15,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",16,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",16,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",16,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",16,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",16,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",16,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",16,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",16,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",16,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,no_sel,min_max_scale",16,"(16, 4)",44119,0.19255336033318085,0.21735912671889326,0.20969105855014544,0.2953527945552509,0.1608672952304904,0.2807815394980629,0.4554266037495223,0.38017128755987856,0.26143093941521345
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",17,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",17,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",17,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",17,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",17,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",17,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",17,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,no_samp,no_sel,min_max_scale",17,"(16, 4)",44119,0.19255336033318085,0.21735912671889326,0.20969105855014544,0.2953527945552509,0.1608672952304904,0.2807815394980629,0.4554266037495223,0.38017128755987856,0.26143093941521345
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",17,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",17,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",18,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",18,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",18,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",18,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",18,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",18,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",18,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",18,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",18,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",18,"(16, 4)",44119,0.4244143020863717,0.3507965941579249,0.23396288542246746,0.5091017701002869,0.1975114781277897,0.2197186952609044,0.1578880244866727,0.1899829551849501,0.1975114781277897
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",19,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",19,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",19,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",19,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",19,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",19,"(16, 4)",44119,0.4244143020863717,0.3507965941579249,0.23396288542246746,0.5091017701002869,0.1975114781277897,0.2197186952609044,0.1578880244866727,0.1899829551849501,0.1975114781277897
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",19,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",19,"(16, 4)",44119,0.42541795600625065,0.34953644376796217,0.23398599916888396,0.5103986765597007,0.19750051810993496,0.21964856548038109,0.157987661012626,0.1899918920931849,0.19750051810993494
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",19,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",19,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",20,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",20,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",20,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",20,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",20,"(16, 4)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,no_samp,k_best_sel,min_max_scale",20,"(16, 4)",44119,0.19203329236047575,0.2091465808855092,0.21785084164513094,0.3034313690456755,0.16224931666717865,0.2809181226447417,0.4646091059813805,0.38621244243000175,0.2654760740262887
"woe_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",20,"(16, 4)",44119,0.19088175040750952,0.21135507368607692,0.2144508789740608,0.299718645740743,0.16283283682933572,0.2820600858369101,0.4666496620329035,0.3879701448851165,0.2665570316637015
"woe_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",20,"(16, 4)",44119,0.4244143020863717,0.3507965941579249,0.23396288542246746,0.5091017701002869,0.1975114781277897,0.2197186952609044,0.1578880244866727,0.1899829551849501,0.1975114781277897
"woe_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",20,"(16, 4)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",20,"(16, 4)",44119,0.42541795600625065,0.34953644376796217,0.23398599916888396,0.5103986765597007,0.19750051810993496,0.21964856548038109,0.157987661012626,0.1899918920931849,0.19750051810993494
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0,"(20, 0)",44119,0.18825256948133232,0.13000562269390528,0.30657057904910057,0.3897189280390269,0.1755167224593841,0.2881626145874848,0.5444458614972587,0.4444358037172407,0.3014705035641633
"count_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0,"(20, 0)",44119,0.21247882157316775,-1.0,0.6528175360474977,0.8131081232853918,0.3212231778472134,0.3225424657503293,0.31747983356714704,0.3200280610142645,0.3212231778472134
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0,"(20, 0)",44119,0.4187247277543695,0.3551880158428172,0.22130601023043814,0.4882042233558327,0.19285971632281554,0.2138717681842276,0.15614128236245958,0.18602929887982905,0.19285971632281554
"count_enc,median_imp,no_sel,norm_scale,no_samp",0,"(20, 0)",44119,0.025995729273047958,-1.0,0.8210347752332493,0.8282282698120649,0.20662756057860665,0.2460063897763581,0.7893125876801432,0.6706539074960125,0.4055583973999422
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",0,"(20, 0)",44119,0.41935721723094826,0.35517024063223707,0.22096040874488448,0.490821924470961,0.19392540200242714,0.2152325605995651,0.1565129449838188,0.18693213190801625,0.1939254020024272
"target_enc,mean_imp,under_samp,no_scale,k_best_sel",0,"(20, 0)",44119,0.4128522820923583,0.3516475949985097,0.2242779292674083,0.4841357267478843,0.19646130914424176,0.2112778483003788,0.17079494005866602,0.19154532006435748,0.19646130914424184
"ordinal_enc,mean_imp,over_samp,no_sel,no_scale",0,"(20, 0)",44119,0.4350859827124845,0.28311895951161964,0.3823210637826187,0.6443208850396134,0.24690976436084136,0.24162149247053205,0.25714439219255664,0.24946380064822665,0.24690976436084136
"count_enc,most_freq_imp,over_samp,k_best_sel,no_scale",0,"(20, 0)",44119,0.4156094513172341,0.3412348151706039,0.3657432339296488,0.6569940927051288,0.2994826431027508,0.30650062216095475,0.2810894518608415,0.2940297170983925,0.2994826431027508
"count_enc,mean_imp,max_abs_scale,under_samp,k_best_sel",0,"(20, 0)",44119,0.4584812917535264,0.27348647464897524,0.3915595699909786,0.6654586722100752,0.22481886079581687,0.2290031264986753,0.2170940409386557,0.22309547748100195,0.22481886079581684
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",0,"(20, 0)",44119,0.4238342919728333,0.34364138125851645,0.2448273289553323,0.5150067904531352,0.19959886334651195,0.21749699343454668,0.16791345172809588,0.1934679787734448,0.19959886334651195
"target_enc,mean_imp,no_scale,k_best_sel,under_samp",1,"(20, 0)",44119,0.4129669740652624,0.3519133350422388,0.22392499654338194,0.4841940680189691,0.1964682837010586,0.211505536865864,0.1703924084938145,0.1914747242875094,0.19646828370105854
"woe_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",1,"(20, 0)",44119,0.4201445946907321,0.3537569071526263,0.22208485805655126,0.4921407577486533,0.1940290630056634,0.215155874663307,0.15694339097896445,0.1870910355216177,0.1940290630056634
"target_enc,mean_imp,under_samp,no_scale,k_best_sel",1,"(20, 0)",44119,0.4128522820923583,0.3516475949985097,0.2242779292674083,0.4841357267478843,0.19646130914424176,0.2112778483003788,0.17079494005866602,0.19154532006435748,0.19646130914424184
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",1,"(20, 0)",44119,0.4187247277543695,0.3551880158428172,0.22130601023043814,0.4882042233558327,0.19285971632281554,0.2138717681842276,0.15614128236245958,0.18602929887982905,0.19285971632281554
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",1,"(20, 0)",44119,0.42024468310230495,0.3539080376873268,0.2220804723308963,0.4921775500367805,0.1938928499190938,0.21517781199015887,0.15652685072815528,0.1869092812819375,0.19389284991909372
"count_enc,median_imp,norm_scale,no_sel,no_samp",1,"(20, 0)",44119,0.025995729273047958,-1.0,0.8210347752332493,0.8282282698120649,0.20662756057860665,0.2460063897763581,0.7893125876801432,0.6706539074960125,0.4055583973999422
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",1,"(20, 0)",44119,0.4238342919728333,0.34364138125851645,0.2448273289553323,0.5150067904531352,0.19959886334651195,0.21749699343454668,0.16791345172809588,0.1934679787734448,0.19959886334651195
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",1,"(20, 0)",44119,0.18825256948133232,0.13000562269390528,0.30657057904910057,0.3897189280390269,0.1755167224593841,0.2881626145874848,0.5444458614972587,0.4444358037172407,0.3014705035641633
"count_enc,median_imp,no_sel,norm_scale,no_samp",1,"(20, 0)",44119,0.025995729273047958,-1.0,0.8210347752332493,0.8282282698120649,0.20662756057860665,0.2460063897763581,0.7893125876801432,0.6706539074960125,0.4055583973999422
"ordinal_enc,mean_imp,over_samp,no_sel,no_scale",1,"(20, 0)",44119,0.4350859827124845,0.28311895951161964,0.3823210637826187,0.6443208850396134,0.24690976436084136,0.24162149247053205,0.25714439219255664,0.24946380064822665,0.24690976436084136
"count_enc,most_freq_imp,min_max_scale,k_best_sel,over_samp",2,"(20, 0)",44119,0.4501116529851407,0.2776415096367091,0.3709188049749792,0.6415254944124911,0.2249481694983819,0.2260616563338405,0.22291603458737866,0.22449246416316712,0.22494816949838195
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",2,"(20, 0)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",2,"(20, 0)",44119,0.42024468310230495,0.3539080376873268,0.2220804723308963,0.4921775500367805,0.1938928499190938,0.21517781199015887,0.15652685072815528,0.1869092812819375,0.19389284991909372
"target_enc,mean_imp,under_samp,no_scale,k_best_sel",2,"(20, 0)",44119,0.4128522820923583,0.3516475949985097,0.2242779292674083,0.4841357267478843,0.19646130914424176,0.2112778483003788,0.17079494005866602,0.19154532006435748,0.19646130914424184
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",2,"(20, 0)",44119,0.4187247277543695,0.3551880158428172,0.22130601023043814,0.4882042233558327,0.19285971632281554,0.2138717681842276,0.15614128236245958,0.18602929887982905,0.19285971632281554
"ordinal_enc,mean_imp,over_samp,no_sel,no_scale",2,"(20, 0)",44119,0.4350859827124845,0.28311895951161964,0.3823210637826187,0.6443208850396134,0.24690976436084136,0.24162149247053205,0.25714439219255664,0.24946380064822665,0.24690976436084136
"target_enc,mean_imp,no_scale,k_best_sel,under_samp",2,"(20, 0)",44119,0.4129669740652624,0.3519133350422388,0.22392499654338194,0.4841940680189691,0.1964682837010586,0.211505536865864,0.1703924084938145,0.1914747242875094,0.19646828370105854
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",2,"(20, 0)",44119,0.18825256948133232,0.13000562269390528,0.30657057904910057,0.3897189280390269,0.1755167224593841,0.2881626145874848,0.5444458614972587,0.4444358037172407,0.3014705035641633
"woe_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",2,"(20, 0)",44119,0.4201445946907321,0.3537569071526263,0.22208485805655126,0.4921407577486533,0.1940290630056634,0.215155874663307,0.15694339097896445,0.1870910355216177,0.1940290630056634
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",2,"(20, 0)",44119,0.4238342919728333,0.34364138125851645,0.2448273289553323,0.5150067904531352,0.19959886334651195,0.21749699343454668,0.16791345172809588,0.1934679787734448,0.19959886334651195
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",3,"(20, 0)",44119,0.4205334587069874,0.3536138581785684,0.2229763356352676,0.4930985205414712,0.19384165149676372,0.21516229503365067,0.15641560477346278,0.1868490112731623,0.19384165149676372
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",3,"(20, 0)",44119,0.18811700498282716,0.12933952026852052,0.30766651159628494,0.3906165528125464,0.17560885722182992,0.28808145338390884,0.54521107001658,0.4449805447470821,0.3017924282121737
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",3,"(20, 0)",44119,0.42024468310230495,0.3539080376873268,0.2220804723308963,0.4921775500367805,0.1938928499190938,0.21517781199015887,0.15652685072815528,0.1869092812819375,0.19389284991909372
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",3,"(20, 0)",44119,0.4238342919728333,0.34364138125851645,0.2448273289553323,0.5150067904531352,0.19959886334651195,0.21749699343454668,0.16791345172809588,0.1934679787734448,0.19959886334651195
"target_enc,most_freq_imp,no_scale,k_best_sel,under_samp",3,"(20, 0)",44119,0.4142303601820444,0.349120759903554,0.2289348329454028,0.4898575290367139,0.19786817689070266,0.2121949938328152,0.17296103813289124,0.19305978845163896,0.1978681768907027
"woe_enc,mean_imp,k_best_sel,max_abs_scale,over_samp",3,"(20, 0)",44119,0.41740926494083774,0.35691070632353505,0.21866450594885506,0.48527872585117104,0.1927156022451456,0.21371583371038336,0.15603825343851133,0.1858979815489026,0.1927156022451456
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",3,"(20, 0)",44119,0.4187247277543695,0.3551880158428172,0.22130601023043814,0.4882042233558327,0.19285971632281554,0.2138717681842276,0.15614128236245958,0.18602929887982905,0.19285971632281554
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",3,"(20, 0)",44119,0.18825256948133232,0.13000562269390528,0.30657057904910057,0.3897189280390269,0.1755167224593841,0.2881626145874848,0.5444458614972587,0.4444358037172407,0.3014705035641633
"woe_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",3,"(20, 0)",44119,0.4201445946907321,0.3537569071526263,0.22208485805655126,0.4921407577486533,0.1940290630056634,0.215155874663307,0.15694339097896445,0.1870910355216177,0.1940290630056634
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",3,"(20, 0)",44119,0.19161603218814294,0.21071581448400195,0.2154039634359832,0.3010403941121721,0.16252572095451612,0.28180106146207834,0.4649917102410406,0.38678555766700745,0.2657887353794201
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",4,"(20, 0)",44119,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",4,"(20, 0)",44119,0.4187247277543695,0.3551880158428172,0.22130601023043814,0.4882042233558327,0.19285971632281554,0.2138717681842276,0.15614128236245958,0.18602929887982905,0.19285971632281554
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",4,"(20, 0)",44119,0.18825256948133232,0.13000562269390528,0.30657057904910057,0.3897189280390269,0.1755167224593841,0.2881626145874848,0.5444458614972587,0.4444358037172407,0.3014705035641633
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",4,"(20, 0)",44119,0.18811700498282716,0.12933952026852052,0.30766651159628494,0.3906165528125464,0.17560885722182992,0.28808145338390884,0.54521107001658,0.4449805447470821,0.3017924282121737
"woe_enc,most_freq_imp,no_scale,k_best_sel,under_samp",4,"(20, 0)",44119,0.40993470985623776,0.36455680301353705,0.2109411941412424,0.4703962939939602,0.1938797267567912,0.2137675814984164,0.15911953194745568,0.1873663967932896,0.1938797267567912
"target_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",4,"(20, 0)",44119,0.4206292011855517,0.3442641436403297,0.2368585556031932,0.5026728502485746,0.19710760517799344,0.21333912481558692,0.16879614178802582,0.19168135326455926,0.19710760517799347
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,over_samp",4,"(20, 0)",44119,0.4205334587069874,0.3536138581785684,0.2229763356352676,0.4930985205414712,0.19384165149676372,0.21516229503365067,0.15641560477346278,0.1868490112731623,0.19384165149676372
