pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",11,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,no_samp,no_scale,k_best_sel",11,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",12,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,median_imp,no_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",12,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",12,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",12,"(16, 4)",16362,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",12,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",13,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",13,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",13,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"count_enc,mean_imp,norm_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",13,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,no_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",13,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",14,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",14,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",14,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"count_enc,mean_imp,norm_scale,k_best_sel,no_samp",14,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",14,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,no_scale,k_best_sel,no_samp",14,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",14,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",14,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",14,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",14,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",15,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",15,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"count_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",15,"(16, 4)",16362,0.0113573407202216,-1.0,0.9686304514154556,0.9686304514154556,0.3264178293169056,0.0,0.9729948690251148,0.9474099395214296,0.4864974345125574
"count_enc,mean_imp,norm_scale,k_best_sel,no_samp",15,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",15,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",15,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",15,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,no_scale,k_best_sel,no_samp",15,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,median_imp,no_scale,k_best_sel,no_samp",15,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",15,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",16,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_samp,norm_scale,k_best_sel",16,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",16,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",16,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,mean_imp,no_scale,k_best_sel,no_samp",16,"(16, 4)",16362,0.129316882125636,2.597837721539409,0.1796212103647592,0.2644757192843308,0.2982424352237724,0.3875205254515599,0.6978125843910352,0.5952983725135617,0.3971680508867233
"woe_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",16,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",16,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",16,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"count_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",16,"(16, 4)",16362,0.0113573407202216,-1.0,0.9686304514154556,0.9686304514154556,0.3264178293169056,0.0,0.9729948690251148,0.9474099395214296,0.4864974345125574
"count_enc,mean_imp,norm_scale,k_best_sel,no_samp",16,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",17,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",17,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",17,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",17,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",17,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",17,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,mean_imp,no_samp,norm_scale,k_best_sel",17,"(16, 4)",16362,0.0008310249307479,-1.0,0.999617444529456,1.0007029851286755,0.3360210183004167,0.875,0.999729948690252,0.9994610617084358,0.5003421386259709
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",17,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",17,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",17,"(16, 4)",16362,0.0113573407202216,-1.0,0.9686304514154556,0.9686304514154556,0.3264178293169056,0.0,0.9729948690251148,0.9474099395214296,0.4864974345125574
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",18,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",18,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",18,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"count_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",18,"(16, 4)",16362,0.0113573407202216,-1.0,0.9686304514154556,0.9686304514154556,0.3264178293169056,0.0,0.9729948690251148,0.9474099395214296,0.4864974345125574
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",18,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",18,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,mean_imp,no_samp,norm_scale,k_best_sel",18,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",18,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",18,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,median_imp,no_samp,no_scale,k_best_sel",18,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",19,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",19,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"woe_enc,median_imp,no_samp,no_scale,k_best_sel",19,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",19,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",19,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",19,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",19,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",19,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",19,"(16, 4)",16362,0.0113573407202216,-1.0,0.9686304514154556,0.9686304514154556,0.3264178293169056,0.0,0.9729948690251148,0.9474099395214296,0.4864974345125574
"woe_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",19,"(16, 4)",16362,0.401743455379595,-1.0,0.2404899100994643,0.2404899100994643,0.1211665372670807,0.0,0.2423330745341614,0.1378725389703073,0.1211665372670807
"onehot_enc,most_freq_imp,no_scale,no_sel,no_samp",20,"(16, 4)",16362,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",20,"(16, 4)",16362,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",20,"(16, 4)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"woe_enc,most_freq_imp,under_samp,no_scale,k_best_sel",20,"(16, 4)",16362,0.0756288470399003,1.2346195625085543,0.0058550264065148,0.0278285791503572,0.1471083412098298,0.026973542833794,0.2740894207399406,0.1685060773219123,0.1471083412098298
"woe_enc,mean_imp,no_scale,k_best_sel,no_samp",20,"(16, 4)",16362,0.1288534119617094,2.561785164666049,0.1790092621281326,0.2639040263458502,0.300416742163435,0.394894079304726,0.6991628409397779,0.5981240981240982,0.3991383393519613
"woe_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",20,"(16, 4)",16362,0.401743455379595,-1.0,0.2404899100994643,0.2404899100994643,0.1211665372670807,0.0,0.2423330745341614,0.1378725389703073,0.1211665372670807
"woe_enc,median_imp,no_samp,no_scale,k_best_sel",20,"(16, 4)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",20,"(16, 4)",16362,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",20,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",20,"(16, 4)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"loo_enc,median_imp,no_samp,no_scale,k_best_sel",0,"(20, 0)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"target_enc,mean_imp,no_samp,no_scale,no_sel",0,"(20, 0)",16362,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"onehot_enc,mean_imp,no_sel,norm_scale,over_samp",0,"(20, 0)",16362,0.5174831638548285,-1.0,0.4222966291857549,0.8721344765587468,0.442595432856169,0.4436079589623301,0.4336507327880027,0.4386746994009944,0.442595432856169
"woe_enc,median_imp,quant_scale,no_samp,no_sel",0,"(20, 0)",16362,0.1062386363471468,1.817780470914129,0.1157839787595646,0.1792400918129894,0.24406595397717,0.2707860063607454,0.5665676478530914,0.4563008130081305,0.3239109541242286
"target_enc,median_imp,no_samp,no_scale,no_sel",0,"(20, 0)",16362,0.0976718387460477,1.7785200006939694,0.088086119594779,0.1521543359366164,0.2434317811197676,0.256937799043062,0.5806103159600327,0.4638356637320908,0.3269104749534315
"onehot_enc,mean_imp,no_samp,no_scale,no_sel",0,"(20, 0)",16362,0.1205394624384565,2.2142999144855624,0.1629363117156118,0.2405564025780254,0.2947091864468199,0.3855544252288905,0.6737780178233871,0.5738225436584938,0.3885590838946517
"onehot_enc,median_imp,min_max_scale,over_samp,no_sel",0,"(20, 0)",16362,0.1920087029157184,1.5572279206391813,0.1885269035688493,0.3251054741640725,0.3171193336741649,0.3067490603920617,0.3439523687798227,0.3258660612390261,0.3171193336741649
"onehot_enc,mean_imp,under_samp,quant_scale,no_sel",0,"(20, 0)",16362,0.108968443247676,1.3126684493425251,0.0130291380628289,0.1023245511567171,0.1827572238725357,0.1236957495121335,0.2612197880097218,0.1983190114067303,0.1827572238725357
"woe_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",0,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"woe_enc,median_imp,norm_scale,k_best_sel,no_samp",0,"(20, 0)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"target_enc,median_imp,no_samp,no_scale,no_sel",1,"(20, 0)",16362,0.0976718387460477,1.7785200006939694,0.088086119594779,0.1521543359366164,0.2434317811197676,0.256937799043062,0.5806103159600327,0.4638356637320908,0.3269104749534315
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",1,"(20, 0)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,median_imp,min_max_scale,no_sel,over_samp",1,"(20, 0)",16362,0.1931210556764167,1.5618497386526218,0.1900225472441465,0.3271824242833042,0.316668796864349,0.3062340156515293,0.3435966257668711,0.3254340560027481,0.316668796864349
"woe_enc,most_freq_imp,quant_scale,no_samp,k_best_sel",1,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"woe_enc,median_imp,no_samp,no_scale,no_sel",1,"(20, 0)",16362,0.0924388630035013,1.7337454863770636,0.080511240245538,0.1404544023103451,0.2428882043848524,0.2517006802721085,0.5841209829867678,0.4653705953827466,0.3273706482759333
"target_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",1,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"onehot_enc,mean_imp,no_samp,no_scale,no_sel",1,"(20, 0)",16362,0.1205394624384565,2.2142999144855624,0.1629363117156118,0.2405564025780254,0.2947091864468199,0.3855544252288905,0.6737780178233871,0.5738225436584938,0.3885590838946517
"woe_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",1,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"woe_enc,median_imp,norm_scale,k_best_sel,no_samp",1,"(20, 0)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"loo_enc,median_imp,no_samp,no_scale,k_best_sel",1,"(20, 0)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"target_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"loo_enc,median_imp,no_samp,no_scale,k_best_sel",2,"(20, 0)",16362,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"target_enc,most_freq_imp,norm_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.0632963988919667,-1.0,0.8251721499617445,0.8251721499617445,0.2785830766443201,0.0,0.830407777477722,0.7099976910644183,0.415203888738861
"woe_enc,mean_imp,quant_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,most_freq_imp,no_samp,no_scale,no_sel",2,"(20, 0)",16362,0.0549212869785779,1.267120348642307,0.0069956011390245,0.0110253474176769,0.0997463308570392,0.0120030007501874,0.2886848501215233,0.1728685821950068,0.1465237474874826
"woe_enc,median_imp,quant_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.1063862096585789,1.9811172668513413,0.1181632700377919,0.1850814182877124,0.2542127196955968,0.2717557251908396,0.6135565757493923,0.4950599858856745,0.3431791058706063
"woe_enc,most_freq_imp,quant_scale,no_samp,k_best_sel",2,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"onehot_enc,mean_imp,no_samp,no_scale,no_sel",2,"(20, 0)",16362,0.1205394624384565,2.2142999144855624,0.1629363117156118,0.2405564025780254,0.2947091864468199,0.3855544252288905,0.6737780178233871,0.5738225436584938,0.3885590838946517
"woe_enc,most_freq_imp,quant_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.0677314339859739,1.3912233206633131,0.0556848304987692,0.0583981648833016,0.1242072839282479,0.0141666666666665,0.3610586011342153,0.2246436178928395,0.1828469556454989
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",2,"(20, 0)",16362,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,quant_scale,no_samp,k_best_sel",3,"(20, 0)",16362,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
