pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.20623916811091855,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.46621621621621623,0.3527945546927428,-1.0,12,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,13,"(16, 4)",32326
"target_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,13,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,13,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,13,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,13,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,13,"(16, 4)",32326
"ordinal_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,13,"(16, 4)",32326
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,13,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,13,"(16, 4)",32326
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.20623916811091855,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.46621621621621623,0.3527945546927428,-1.0,13,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,14,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,14,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,14,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,14,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,14,"(16, 4)",32326
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,14,"(16, 4)",32326
"target_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,14,"(16, 4)",32326
"ordinal_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,14,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,14,"(16, 4)",32326
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.20623916811091855,0.5779816513761468,0.7339645573590527,0.3097643097643098,0.368,0.5380116959064327,0.46621621621621623,0.3527945546927428,-1.0,14,"(16, 4)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,15,"(16, 4)",32326
"target_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,15,"(16, 4)",32326
"target_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,15,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,15,"(16, 4)",32326
"onehot_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.19410745233968804,0.6055045871559633,0.7529404845918608,0.3097643097643098,0.36363636363636365,0.5497076023391814,0.4726027397260274,0.3549995206595725,-1.0,15,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,15,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,15,"(16, 4)",32326
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,15,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,15,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,15,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,16,"(16, 4)",32326
"target_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,16,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,16,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,16,"(16, 4)",32326
"onehot_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.19410745233968804,0.6055045871559633,0.7529404845918608,0.3097643097643098,0.36363636363636365,0.5497076023391814,0.4726027397260274,0.3549995206595725,-1.0,16,"(16, 4)",32326
"target_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,16,"(16, 4)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,16,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,16,"(16, 4)",32326
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,16,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,16,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,17,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,17,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,17,"(16, 4)",32326
"onehot_enc,mean_imp,norm_scale,no_samp,k_best_sel",0.19410745233968804,0.6055045871559633,0.7529404845918608,0.3097643097643098,0.36363636363636365,0.5497076023391814,0.4726027397260274,0.3549995206595725,-1.0,17,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,17,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,17,"(16, 4)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,17,"(16, 4)",32326
"target_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,17,"(16, 4)",32326
"ordinal_enc,most_freq_imp,norm_scale,no_samp,k_best_sel",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,17,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,17,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,18,"(16, 4)",32326
"onehot_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,18,"(16, 4)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,18,"(16, 4)",32326
"target_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,18,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,18,"(16, 4)",32326
"ordinal_enc,median_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,18,"(16, 4)",32326
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,18,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,18,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,18,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,18,"(16, 4)",32326
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,19,"(16, 4)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,19,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,19,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,19,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,19,"(16, 4)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36514522821576767,0.5526315789473684,0.47512864493996576,0.356461508963666,-1.0,19,"(16, 4)",32326
"onehot_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,19,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,19,"(16, 4)",32326
"ordinal_enc,median_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,19,"(16, 4)",32326
"loo_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,19,"(16, 4)",32326
"onehot_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,20,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"ordinal_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.1975736568457539,0.5963302752293578,0.7459029248020074,0.3097643097643098,0.36475409836065575,0.5467836257309941,0.4709897610921502,0.35444827916786503,-1.0,20,"(16, 4)",32326
"loo_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.2045060658578856,0.5871559633027523,0.7431388692856583,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,20,"(16, 4)",32326
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"onehot_enc,mean_imp,no_samp,k_best_sel,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"ordinal_enc,median_imp,k_best_sel,no_samp,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,20,"(16, 4)",32326
"onehot_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,20,"(16, 4)",32326
"count_enc,most_freq_imp,over_samp,k_best_sel,norm_scale",0.18195956454121306,0.68,0.8103418803418804,0.24408014571949,0.25044404973357015,0.23132969034608375,0.24100719424460415,0.24408014571949,-1.0,0,"(20, 0)",32326
"loo_enc,median_imp,min_max_scale,no_sel,no_samp",0.8762101358884633,0.8128125369138087,1.552603610038215,0.1874298540965208,0.22910216718266252,0.27192982456140347,0.2511278195488722,0.20336017639727733,0.05777403195555661,0,"(20, 0)",32326
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",0.1975736568457539,0.6055045871559633,0.7572139888653651,0.3108866442199776,0.36734693877551017,0.5467836257309941,0.4718909710391823,0.35535902598025115,-1.0,0,"(20, 0)",32326
"target_enc,median_imp,under_samp,quant_scale,no_sel",0.8669950738916257,0.7339449541284404,1.6497698699533563,0.2192982456140351,0.21084337349397586,0.23391812865497075,0.2225519287833828,0.2192982456140351,0.1330049261083744,0,"(20, 0)",32326
"loo_enc,most_freq_imp,no_sel,no_scale,over_samp",0.8150859716157205,0.6585034852877676,1.402805479589762,0.20127504553734066,0.188212927756654,0.2222222222222222,0.20558139534883724,0.20127504553734066,0.14574513729977118,0,"(20, 0)",32326
"onehot_enc,mean_imp,over_samp,min_max_scale,no_sel",0.8027416806808336,0.623342803030303,1.3671699635241301,0.19672131147540983,0.1944954128440367,0.20036429872495443,0.19744058500914075,0.19672131147540983,0.1630608037744671,0,"(20, 0)",32326
"onehot_enc,mean_imp,quant_scale,no_samp,no_sel",0.802161410325757,0.7142575894790724,1.3586070671618833,0.19304152637485972,0.23926380368098155,0.2748538011695907,0.2574850299401197,0.20846515195091553,0.0939615725097565,0,"(20, 0)",32326
"count_enc,most_freq_imp,no_samp,no_sel,max_abs_scale",0.8675446246232986,0.7950545340000787,1.550989956602168,0.19528619528619529,0.24390243902439024,0.2748538011695907,0.25970149253731356,0.21028664557568788,0.06709242420645284,0,"(20, 0)",32326
"target_enc,median_imp,k_best_sel,max_abs_scale,over_samp",0.8215380195364872,0.5798653424323665,1.4497608789945697,0.19398907103825136,0.19565217391304346,0.1912568306010929,0.19346049046321523,0.19398907103825136,0.16559673183542456,0,"(20, 0)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,no_scale",0.831386812968462,0.8011182423120842,1.5088580333852084,0.21436588103254772,0.270516717325228,0.29824561403508776,0.2846497764530552,0.23017927331991184,0.08401593237860683,0,"(20, 0)",32326
"onehot_enc,mean_imp,over_samp,no_sel,min_max_scale",0.7804299994567283,0.5749762432689262,1.293637211929895,0.192167577413479,0.19821428571428568,0.18214936247723135,0.19026149684400362,0.192167577413479,0.1863973607453346,1,"(20, 0)",32326
"count_enc,most_freq_imp,no_samp,max_abs_scale,no_sel",0.8675446246232986,0.7950545340000787,1.550989956602168,0.19528619528619529,0.24390243902439024,0.2748538011695907,0.25970149253731356,0.21028664557568788,0.06709242420645284,1,"(20, 0)",32326
"count_enc,most_freq_imp,over_samp,k_best_sel,norm_scale",0.21207430340557276,0.6067415730337079,0.7499039661961011,0.24225865209471764,0.2547660311958405,0.21675774134790526,0.236234458259325,0.24225865209471775,-1.0,1,"(20, 0)",32326
"loo_enc,most_freq_imp,no_sel,no_scale,over_samp",0.8102734051367027,0.6481481481481481,1.400522317188984,0.2030965391621129,0.1924528301886792,0.22040072859744986,0.20667284522706197,0.2030965391621129,0.1508778699594829,1,"(20, 0)",32326
"onehot_enc,mean_imp,over_samp,min_max_scale,no_sel",0.7816320960698689,0.5850656961322559,1.3139355916688182,0.19854280510018218,0.2028725314183124,0.1912568306010929,0.19710669077757692,0.19854280510018207,0.18823696145124716,1,"(20, 0)",32326
"onehot_enc,mean_imp,quant_scale,no_samp,no_sel",0.802161410325757,0.7142575894790724,1.3586070671618833,0.19304152637485972,0.23926380368098155,0.2748538011695907,0.2574850299401197,0.20846515195091553,0.0939615725097565,1,"(20, 0)",32326
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",0.1975736568457539,0.6055045871559633,0.7572139888653651,0.3108866442199776,0.36734693877551017,0.5467836257309941,0.4718909710391823,0.35535902598025115,-1.0,1,"(20, 0)",32326
"count_enc,most_freq_imp,no_samp,no_sel,max_abs_scale",0.8675446246232986,0.7950545340000787,1.550989956602168,0.19528619528619529,0.24390243902439024,0.2748538011695907,0.25970149253731356,0.21028664557568788,0.06709242420645284,1,"(20, 0)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,no_scale",0.831386812968462,0.8011182423120842,1.5088580333852084,0.21436588103254772,0.270516717325228,0.29824561403508776,0.2846497764530552,0.23017927331991184,0.08401593237860683,1,"(20, 0)",32326
"target_enc,median_imp,k_best_sel,max_abs_scale,over_samp",0.8231406206567582,0.5967751621426856,1.493023975058165,0.2067395264116576,0.20938628158844763,0.20218579234972678,0.20580235720761564,0.2067395264116575,0.1694603625283496,1,"(20, 0)",32326
"onehot_enc,mean_imp,no_samp,no_sel,norm_scale",0.1975736568457539,0.6055045871559633,0.7572139888653651,0.3108866442199776,0.36734693877551017,0.5467836257309941,0.4718909710391823,0.35535902598025115,-1.0,2,"(20, 0)",32326
"ordinal_enc,mean_imp,k_best_sel,no_samp,no_scale",0.831386812968462,0.8011182423120842,1.5088580333852084,0.21436588103254772,0.270516717325228,0.29824561403508776,0.2846497764530552,0.23017927331991184,0.08401593237860683,2,"(20, 0)",32326
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",0.8108269215909216,0.7925345513249596,1.4406826994731077,0.2098765432098766,0.25856697819314645,0.30409356725146197,0.28205128205128205,0.227638769053782,0.08417390870665685,2,"(20, 0)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,2,"(20, 0)",32326
"loo_enc,most_freq_imp,no_sel,no_scale,over_samp",0.8045459983251586,0.6266310160427807,1.3585873313324295,0.1958105646630237,0.18490566037735845,0.21311475409836067,0.19925857275254866,0.1958105646630237,0.15652435659459188,2,"(20, 0)",32326
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",0.1975736568457539,0.6055045871559633,0.7572139888653651,0.3108866442199776,0.36734693877551017,0.5467836257309941,0.4718909710391823,0.35535902598025115,-1.0,2,"(20, 0)",32326
"onehot_enc,mean_imp,over_samp,no_sel,min_max_scale",0.7735193777292577,0.559666275985442,1.2928096757955085,0.19672131147540983,0.19999999999999996,0.1912568306010929,0.19565217391304335,0.19672131147540983,0.191160102739726,2,"(20, 0)",32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,no_scale",0.831386812968462,0.8011182423120842,1.5088580333852084,0.21436588103254772,0.270516717325228,0.29824561403508776,0.2846497764530552,0.23017927331991184,0.08401593237860683,2,"(20, 0)",32326
"target_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",0.8235161417120982,0.6030404889228419,1.4643890169380365,0.1994535519125683,0.20216606498194944,0.19489981785063748,0.19854941069809606,0.1994535519125683,0.1654791882427513,2,"(20, 0)",32326
"onehot_enc,mean_imp,quant_scale,no_samp,no_sel",0.802161410325757,0.7142575894790724,1.3586070671618833,0.19304152637485972,0.23926380368098155,0.2748538011695907,0.2574850299401197,0.20846515195091553,0.0939615725097565,2,"(20, 0)",32326
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0.15251299826689774,0.7064220183486238,0.8260801380067435,0.2592592592592593,0.29368029739776946,0.4444444444444444,0.3780687397708674,0.2941712204007285,-1.0,3,"(20, 0)",32326
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",0.1975736568457539,0.6055045871559633,0.7572139888653651,0.3108866442199776,0.36734693877551017,0.5467836257309941,0.4718909710391823,0.35535902598025115,-1.0,3,"(20, 0)",32326
